# tri-to-quad-uv-map v1 profile=mouth uv_layer=UVMap uv_precision=4 joins=848 source=Mouth result=Mouth.Quad
u1,v1,u2,v2
0.6043,0.6589,0.6368,0.6805
0.5718,0.6824,0.6029,0.707
0.7114,0.7645,0.7277,0.7447
0.7166,0.5942,0.7238,0.5797
0.7166,0.7236,0.7238,0.738
0.6368,0.6805,0.6679,0.7027
0.5718,0.6353,0.6029,0.6107
0.5433,0.5416,0.5754,0.5287
0.7238,0.5797,0.7474,0.5941
0.6679,0.7027,0.6927,0.727
0.6993,0.617,0.7166,0.5942
0.6036,0.6814,0.6351,0.7049
0.5416,0.6589,0.5718,0.6824
0.5116,0.6589,0.5414,0.6834
0.7075,0.6589,0.7348,0.6396
0.5717,0.6086,0.6036,0.579
0.6351,0.7049,0.6645,0.731
0.7049,0.639,0.7269,0.6186
0.6645,0.731,0.6877,0.7507
0.5414,0.6834,0.5717,0.7091
0.6029,0.707,0.6341,0.735
0.6616,0.5458,0.6881,0.5436
0.6341,0.735,0.6621,0.7566
0.6621,0.7566,0.6869,0.7648
0.5729,0.5756,0.6047,0.5503
0.6338,0.7624,0.6616,0.772
0.6036,0.7387,0.6338,0.7624
0.6339,0.7785,0.6621,0.7822
0.6047,0.7675,0.6339,0.7785
0.6053,0.7841,0.6343,0.7889
0.5745,0.5458,0.6053,0.5337
0.6043,0.6589,0.6368,0.6373
0.5754,0.5287,0.6057,0.523
0.5414,0.7112,0.5729,0.7422
0.5116,0.6844,0.5414,0.7112
0.5116,0.7133,0.5423,0.7454
0.5423,0.7454,0.5745,0.772
0.5116,0.7486,0.5433,0.7762
0.5433,0.7762,0.5754,0.7891
0.5439,0.7937,0.5759,0.7999
0.5116,0.7802,0.5439,0.7937
0.5116,0.7981,0.5442,0.8046
0.7182,0.8187,0.7272,0.8393
0.7305,0.8823,0.7314,0.8594
0.7305,0.7964,0.7314,0.8193
0.7425,0.8808,0.7499,0.9079
0.7425,0.7979,0.7499,0.7708
0.7482,0.859,0.7696,0.8393
0.7482,0.8196,0.7696,0.8393
0.7594,0.905,0.7725,0.9311
0.758,0.8801,0.7727,0.8593
0.7594,0.7737,0.7725,0.7475
0.758,0.7986,0.7727,0.8193
0.779,0.9263,0.7945,0.9464
0.772,0.9037,0.7804,0.8809
0.779,0.7523,0.7945,0.7323
0.7314,0.8193,0.7444,0.8393
0.7425,0.7979,0.7482,0.8196
0.772,0.775,0.7804,0.7977
0.7314,0.8594,0.7444,0.8393
0.758,0.8801,0.7594,0.905
0.7833,0.92,0.7907,0.9058
0.7425,0.8808,0.7482,0.859
0.1477,0.7131,0.1824,0.7423
0.7985,0.9394,0.8176,0.9568
0.7182,0.86,0.7272,0.8393
0.7727,0.8593,0.8004,0.8393
0.758,0.7986,0.7594,0.7737
0.779,0.9263,0.7986,0.9275
0.8199,0.9478,0.8456,0.9403
0.7727,0.8193,0.8004,0.8393
0.7804,0.8809,0.8027,0.86
0.8453,0.9555,0.8714,0.9719
0.8027,0.8187,0.8349,0.8393
0.7985,0.7393,0.8176,0.7219
0.8731,0.962,0.903,0.9504
0.9019,0.9668,0.9299,0.9805
0.9311,0.9703,0.9599,0.9834
0.8741,0.9461,0.9033,0.9213
0.9026,0.8161,0.9328,0.8393
0.8453,0.9555,0.8741,0.9461
0.8198,0.9339,0.8431,0.9142
0.9618,0.7873,0.9902,0.8144
0.9321,0.9536,0.9606,0.9731
0.9328,0.7884,0.9618,0.8149
0.9612,0.7226,0.9902,0.7031
0.9321,0.9536,0.9616,0.9255
0.9616,0.9255,0.9902,0.8924
0.903,0.9504,0.9327,0.9236
0.9327,0.9236,0.9618,0.8914
0.9618,0.8914,0.9902,0.8642
0.8734,0.9182,0.903,0.8888
0.9618,0.8637,0.9902,0.8393
0.903,0.7898,0.9328,0.8155
0.9328,0.8902,0.9618,0.8637
0.8456,0.9403,0.8734,0.9182
0.872,0.8871,0.9026,0.8626
0.9033,0.9213,0.9328,0.8902
0.9328,0.8632,0.9618,0.8393
0.9612,0.9561,0.9902,0.9755
0.9618,0.8149,0.9902,0.8393
0.9606,0.9731,0.9902,0.9859
0.9612,0.7226,0.9902,0.7515
0.9612,0.9561,0.9902,0.9272
0.9606,0.7056,0.9902,0.6928
0.9321,0.7251,0.9606,0.7056
0.9328,0.8155,0.9618,0.8393
0.9033,0.7574,0.9328,0.7884
0.9321,0.7251,0.9616,0.7532
0.9327,0.7551,0.9618,0.7873
0.8731,0.962,0.9003,0.9768
0.9019,0.7119,0.9299,0.6982
0.903,0.7283,0.9311,0.7084
0.8731,0.7167,0.9003,0.7019
0.8731,0.7167,0.903,0.7283
0.903,0.8888,0.9328,0.8632
0.9311,0.7084,0.9599,0.6953
0.8453,0.7231,0.8741,0.7326
0.8741,0.7326,0.9033,0.7574
0.8456,0.7383,0.8734,0.7605
0.903,0.7283,0.9327,0.7551
0.8199,0.7308,0.8435,0.7134
0.8199,0.7308,0.8456,0.7383
0.8734,0.7605,0.903,0.7898
0.8363,0.8178,0.8698,0.8393
0.903,0.9504,0.9311,0.9703
0.9026,0.8626,0.9328,0.8393
0.7985,0.7393,0.8198,0.7448
0.7986,0.7512,0.8148,0.7689
0.8198,0.7448,0.8431,0.7645
0.8394,0.885,0.8705,0.8618
0.872,0.7915,0.9026,0.8161
0.8705,0.8618,0.9023,0.8393
0.772,0.9037,0.779,0.9263
0.7907,0.7728,0.8081,0.7959
0.8705,0.8169,0.9023,0.8393
0.8148,0.7689,0.8394,0.7937
0.8199,0.9478,0.8435,0.9653
0.8453,0.7231,0.8714,0.7068
0.8394,0.7937,0.8705,0.8169
0.8431,0.7645,0.872,0.7915
0.8081,0.7959,0.8363,0.8178
0.8431,0.9142,0.872,0.8871
0.8148,0.9098,0.8394,0.885
0.7985,0.9394,0.8198,0.9339
0.8363,0.8609,0.8698,0.8393
0.8027,0.86,0.8349,0.8393
0.7804,0.7977,0.8027,0.8187
0.7833,0.7587,0.7907,0.7728
0.8081,0.8828,0.8363,0.8609
0.7907,0.9058,0.8081,0.8828
0.7986,0.9275,0.8148,0.9098
0.772,0.775,0.779,0.7523
0.779,0.7523,0.7986,0.7512
0.0139,0.2107,0.0493,0.2847
0.2597,0.2107,0.2671,0.2847
0.2957,0.8618,0.3163,0.883
0.217,0.6521,0.2498,0.6204
